id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_finBERT,title_financialBERT,description_finBERT,description_financialBERT
x60xOc0wTER_dUYCSut1ofrgExz0BOjzKkTj39b8aGc,New Data Reinforce Efficacy of the UroLift® System for the Treatment of Enlarged Prostate,Teleflex Incorporated,2022-07-01T10:30:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472780/0/en/New-Data-Reinforce-Efficacy-of-the-UroLift-System-for-the-Treatment-of-Enlarged-Prostate.html,TFX,https://www.globenewswire.com/news-release/2022/07/01/2472780/0/en/New-Data-Reinforce-Efficacy-of-the-UroLift-System-for-the-Treatment-of-Enlarged-Prostate.html,https://ml.globenewswire.com/Resource/Download/715b1405-b5ea-47c8-8061-bc9662b1b23e?size=1,Presentations at the 37th Annual European Association of Urology Congress to Demonstrate Measurable and Sustained Improvement of BPH Symptoms and IPSS Scores Presentations at the 37th Annual European Association of Urology Congress to Demonstrate Measurable and Sustained Improvement of BPH Symptoms and IPSS Scores,positive,neutral,positive,neutral
o8Dz6HUKU4IW9cMxE6ljqdhkvbCgWxsWZ5MTqO0e3iE,Chart Industries Schedules Second Quarter 2022 Earnings Release and Conference Call,"Chart Industries, Inc.",2022-07-01T10:30:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472782/9318/en/Chart-Industries-Schedules-Second-Quarter-2022-Earnings-Release-and-Conference-Call.html,GTLS,https://www.globenewswire.com/news-release/2022/07/01/2472782/9318/en/Chart-Industries-Schedules-Second-Quarter-2022-Earnings-Release-and-Conference-Call.html,https://ml.globenewswire.com/Resource/Download/368f9751-4618-44af-ada7-33a97728fdb1?size=1,"ATLANTA, July  01, 2022  (GLOBE NEWSWIRE) -- Chart Industries, Inc. (NYSE: GTLS) has scheduled a conference call for Friday, July 29, 2022, at 8:30 a.m. ET to discuss its second quarter 2022 financial results. Chart plans to issue its second quarter 2022 earnings release prior to market open on July 29th.",neutral,neutral,neutral,neutral
ZYSG-LxGJTQ_cjgtc5fU8YElu9pIu7_UasazeHpQ5qg,"Block: Buy, Sell, or Hold?",newsfeedback@fool.com (Neil Patel),2022-07-01T10:30:00Z,https://www.fool.com/investing/2022/07/01/block-buy-sell-or-hold/,SQ AAPL SPOT,,https://g.foolcdn.com/editorial/images/686713/stressed-red-falling-chart.jpg,"With shares down 72% over the past year, investors in this top fintech are asking what to do.",neutral,neutral,negative,negative
T3Y-mLt9rDw3OeBya_Ixu3aTKwmhI9gDWqCM7mkTvGs,Acutus Medical Completes First Closing of Transaction with Medtronic and Debt Refinancing to Fund Strategic Growth Priorities,"Acutus Medical, Inc.",2022-07-01T10:30:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472781/0/en/Acutus-Medical-Completes-First-Closing-of-Transaction-with-Medtronic-and-Debt-Refinancing-to-Fund-Strategic-Growth-Priorities.html,AFIB,https://www.globenewswire.com/news-release/2022/07/01/2472781/0/en/Acutus-Medical-Completes-First-Closing-of-Transaction-with-Medtronic-and-Debt-Refinancing-to-Fund-Strategic-Growth-Priorities.html,https://ml.globenewswire.com/Resource/Download/2e6d1769-86af-4321-8203-7b0211a44f8b?size=1,"CARLSBAD, Calif., July  01, 2022  (GLOBE NEWSWIRE) -- Acutus Medical, Inc. (“Acutus” or the “Company”) (Nasdaq: AFIB), an arrhythmia management company focused on improving the way cardiac arrhythmias are diagnosed and treated, today announced the completion of the first of two closings for its previously disclosed sale of the Company’s left-heart access portfolio to Medtronic, Inc. (“Medtronic”) and entry into a new longer-term credit facility with Deerfield Management Company (“Deerfield”) to refinance its existing debt. The Company expects these transactions to fund its long-term growth objectives.",positive,neutral,positive,positive
4HHUvH7ZWhJ5KAWOERgbMBlGocaRbtoUNVWCnBtjhG8,Adagio Announces Results of Annual Meeting of Stockholders and Evolution of the Board of Directors,"Adagio Therapeutics, Inc.",2022-07-01T10:30:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472779/0/en/Adagio-Announces-Results-of-Annual-Meeting-of-Stockholders-and-Evolution-of-the-Board-of-Directors.html,ADGI,https://www.globenewswire.com/news-release/2022/07/01/2472779/0/en/Adagio-Announces-Results-of-Annual-Meeting-of-Stockholders-and-Evolution-of-the-Board-of-Directors.html,https://ml.globenewswire.com/Resource/Download/b33580cb-959f-47f1-a047-b84aae3e508d?size=1,Marc Elia Named Chair of the Board of Directors Marc Elia Named Chair of the Board of Directors,neutral,neutral,neutral,neutral
1955SFxGjlIut36TEcw7uD5aoL31ykUfgD6aFPMoKWg,Nvidia Partners Up to Create the Ultimate Metaverse,newsfeedback@fool.com (Jose Najarro),2022-07-01T10:30:00Z,https://www.fool.com/investing/2022/07/01/nvidia-partners-up-to-create-the-ultimate-metavers/,NVDA,,https://g.foolcdn.com/editorial/images/687889/jose-najarro-5.png,The metaverse might already have some real-life usage.,neutral,neutral,neutral,neutral
7JDtNRI9i7aHp7qdrOWXkclesdVaFKP_06gvv2DIgD0,"Middleby (MIDD) Acquires Proxaut, Boosts Product Portfolio (Revised)",Zacks Equity Research,2022-07-01T10:27:00Z,https://www.zacks.com/stock/news/1946620/middleby-midd-acquires-proxaut-boosts-product-portfolio-revised,ROP IEX NDSN MIDD,https://www.zacks.com/amp/stock/news/1946620/middleby-midd-acquires-proxaut-boosts-product-portfolio-revised,https://staticx-tuner.zacks.com/images/articles/main/84/376.jpg,The acquisition of Proxaut will enable Middleby (MIDD) to strengthen its product menu in the food processing end market.,neutral,neutral,positive,positive
xlOjKU0aldK70kT24mz1Fk-S1DMqfI1Bvs0Hn1_kV5k,3 ETFs That Are Actually Up in the First Half of 2022,"newsfeedback@fool.com (Matthew Frankel, CFP®)",2022-07-01T10:26:00Z,https://www.fool.com/investing/2022/07/01/3-etfs-that-are-actually-up-in-the-first-half-of-2/,XLE STLD CVX XOM ATI XME RS DHS,,https://g.foolcdn.com/editorial/images/687596/oil-rig2.jpg,"Believe it or not, there are some investments that have managed to deliver positive returns in the market downturn.",positive,neutral,positive,neutral
wCB2F_4IG63jq8oKIhycIhC5Oui-ldHMSzQZMqw1rdE,Performance Shipping Inc. Announces New Loan Facility With Piraeus Bank S.A. to Finance Acquisition of Sixth Aframax Tanker,Performance Shipping Inc.,2022-07-01T10:25:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472776/14069/en/Performance-Shipping-Inc-Announces-New-Loan-Facility-With-Piraeus-Bank-S-A-to-Finance-Acquisition-of-Sixth-Aframax-Tanker.html,PSHG,https://www.globenewswire.com/news-release/2022/07/01/2472776/14069/en/Performance-Shipping-Inc-Announces-New-Loan-Facility-With-Piraeus-Bank-S-A-to-Finance-Acquisition-of-Sixth-Aframax-Tanker.html,https://www.globenewswire.com/news-release/2022/07/01/2472776/14069/en/Performance-Shipping-Inc-Announces-New-Loan-Facility-With-Piraeus-Bank-S-A-to-Finance-Acquisition-of-Sixth-Aframax-Tanker.html,"ATHENS, Greece, July  01, 2022  (GLOBE NEWSWIRE) -- Performance Shipping Inc. (NASDAQ: PSHG), (“we” or the “Company”), a global shipping company specializing in the ownership of tanker vessels, today announced that it has entered into an agreement for a new amortizing term loan facility of up to approximately US$31.9 million with Piraeus Bank S.A. (the “Facility”) through two separate wholly-owned subsidiaries of the Company. Proceeds from the Facility will be used to refinance approximately US$7.3 million of the existing term loan facility with Piraeus Bank S.A. secured by the M/T P. Yanbu and to partially finance the previously-announced acquisition of the Company’s sixth Aframax tanker vessel, to be renamed M/T P. Sophia, through a second advance of up to approximately US$24.6 million.",positive,neutral,positive,positive
mOsO6cuCAeY2XWngXNxFY3J-w1FS4qdxVX19W6vqGoc,Should You Buy the S&P 500's 5 Worst-Performing 2022 Stocks?,"newsfeedback@fool.com (Matthew Frankel, CFP®)",2022-07-01T10:21:00Z,https://www.fool.com/investing/2022/07/01/should-you-buy-the-sp-500s-5-worst-performing-2022/,BBWI NFLX DIS ALGN ETSY PYPL,,https://g.foolcdn.com/editorial/images/687647/frustrated-man-2022b.jpg,These stocks are down by 60% or more this year -- but are they long-term buys?,neutral,neutral,negative,negative
8F3r3lfaFs8O642i029L3DPP8qQofia9wwRNRV6ExzQ,Should Schwab U.S. LargeCap ETF (SCHX) Be on Your Investing Radar?,Zacks Equity Research,2022-07-01T10:20:09Z,https://www.zacks.com/stock/news/1946587/should-schwab-us-largecap-etf-schx-be-on-your-investing-radar,SCHX AMZN AAPL MSFT SPY IVV,https://www.zacks.com/amp/stock/news/1946587/should-schwab-us-largecap-etf-schx-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default5.jpg,Style Box ETF report for SCHX,neutral,neutral,neutral,neutral
hO8DwFgeQnsymYFGuTuwF4N0aC9zNlvqUtuET7vFK-E,Is Invesco Defensive Equity ETF (DEF) a Strong ETF Right Now?,Zacks Equity Research,2022-07-01T10:20:08Z,https://www.zacks.com/stock/news/1946592/is-invesco-defensive-equity-etf-def-a-strong-etf-right-now,DEF LMT NOC ADM QQQ VUG,https://www.zacks.com/amp/stock/news/1946592/is-invesco-defensive-equity-etf-def-a-strong-etf-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default10.jpg,Smart Beta ETF report for DEF,positive,neutral,neutral,neutral
0mv8DjKjoYL9Tku-tL4dTEeME4kOiWIcoVNUpisEPN4,Should Vanguard High Dividend Yield ETF (VYM) Be on Your Investing Radar?,Zacks Equity Research,2022-07-01T10:20:08Z,https://www.zacks.com/stock/news/1946588/should-vanguard-high-dividend-yield-etf-vym-be-on-your-investing-radar,VYM JPM JNJ HD VTV IWD,https://www.zacks.com/amp/stock/news/1946588/should-vanguard-high-dividend-yield-etf-vym-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default6.jpg,Style Box ETF report for VYM,neutral,neutral,neutral,neutral
waes4UhTRtMuYCMxQbYIgwLGxhrVlWhiBavJ9CVsero,Is Invesco Dynamic Food & Beverage ETF (PBJ) a Strong ETF Right Now?,Zacks Equity Research,2022-07-01T10:20:07Z,https://www.zacks.com/stock/news/1946593/is-invesco-dynamic-food-beverage-etf-pbj-a-strong-etf-right-now,PBJ HSY GIS ADM FTXG YUMY,https://www.zacks.com/amp/stock/news/1946593/is-invesco-dynamic-food-beverage-etf-pbj-a-strong-etf-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default11.jpg,Smart Beta ETF report for PBJ,positive,neutral,neutral,neutral
uO5bkUk9CbJeIVk2BtsAyNvaZlww6BPfSFbeQIC3_QQ,Should SPDR S&P Dividend ETF (SDY) Be on Your Investing Radar?,Zacks Equity Research,2022-07-01T10:20:07Z,https://www.zacks.com/stock/news/1946589/should-spdr-sp-dividend-etf-sdy-be-on-your-investing-radar,SDY CVX IBM XOM VTV IWD,https://www.zacks.com/amp/stock/news/1946589/should-spdr-sp-dividend-etf-sdy-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default7.jpg,Style Box ETF report for SDY,neutral,neutral,neutral,neutral
a26yotKkHfFO9RY-K1Vcslib6OpHWkmcAesPHByCniE,Should iShares Russell 2000 Growth ETF (IWO) Be on Your Investing Radar?,Zacks Equity Research,2022-07-01T10:20:07Z,https://www.zacks.com/stock/news/1946590/should-ishares-russell-2000-growth-etf-iwo-be-on-your-investing-radar,IWO TTEK LSCC SYNA IJT VBK,https://www.zacks.com/amp/stock/news/1946590/should-ishares-russell-2000-growth-etf-iwo-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default8.jpg,Style Box ETF report for IWO,neutral,neutral,neutral,neutral
shD4VRbS2glrmnHniyJQjIYs38NhCUiv7RXhN90iGVU,Is First Trust NASDAQ100Technology Sector ETF (QTEC) a Strong ETF Right Now?,Zacks Equity Research,2022-07-01T10:20:06Z,https://www.zacks.com/stock/news/1946594/is-first-trust-nasdaq100technology-sector-etf-qtec-a-strong-etf-right-now,QTEC AMD NVDA SPLK XLK VGT,https://www.zacks.com/amp/stock/news/1946594/is-first-trust-nasdaq100technology-sector-etf-qtec-a-strong-etf-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default12.jpg,Smart Beta ETF report for QTEC,positive,neutral,neutral,neutral
iR2k3Plwm6pPzlg1sDpWtF3y4IZe1nnbJB_9BOShijs,Is Invesco FTSE RAFI US 1500 SmallMid ETF (PRFZ) a Strong ETF Right Now?,Zacks Equity Research,2022-07-01T10:20:05Z,https://www.zacks.com/stock/news/1946595/is-invesco-ftse-rafi-us-1500-smallmid-etf-prfz-a-strong-etf-right-now,PRFZ CLR IWM MTDR IJR CDEV,https://www.zacks.com/amp/stock/news/1946595/is-invesco-ftse-rafi-us-1500-smallmid-etf-prfz-a-strong-etf-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default13.jpg,Smart Beta ETF report for PRFZ,positive,neutral,neutral,neutral
C96Hv1FNEQOnR2AxXMZmSaMSFjKmTChsTwBEuKzOAFo,Should BNY Mellon US Large Cap Core Equity ETF (BKLC) Be on Your Investing Radar?,Zacks Equity Research,2022-07-01T10:20:05Z,https://www.zacks.com/stock/news/1946591/should-bny-mellon-us-large-cap-core-equity-etf-bklc-be-on-your-investing-radar,BKLC AMZN AAPL MSFT SPY IVV,https://www.zacks.com/amp/stock/news/1946591/should-bny-mellon-us-large-cap-core-equity-etf-bklc-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default9.jpg,Style Box ETF report for BKLC,neutral,neutral,neutral,neutral
lPxd6oi1U0ah5IbQKHrzsfVvVctxpqNg9QXMPkv8VBk,This News Is a Game Changer for Solana,newsfeedback@fool.com (Travis Hoium),2022-07-01T10:15:00Z,https://www.fool.com/investing/2022/07/01/this-is-a-game-changer-for-solana/,SOL,,https://g.foolcdn.com/editorial/images/686994/crypto-and-nfts.jpg,Solana is making huge strides toward being the most usable blockchain in the world.,neutral,neutral,positive,positive
6gTusRFDQAyg9ZijUwb9dQN2SKO7jmLIIIMFVqHvr98,RH Gives Good Reason To Get Defensive,MarketBeat.com,2022-07-01T10:12:00Z,https://www.investing.com/analysis/rh-gives-good-reason-to-get-defensive-200626565,RH RH GIS,https://m.investing.com/analysis/rh-gives-good-reason-to-get-defensive-200626565?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,,neutral,neutral,,
8ZtXviZUx_7P86XQQf7eOPeUT5mnYt7N_E032YXgN18,New Strong Sell Stocks for July 1st,Zacks Equity Research,2022-07-01T10:07:00Z,https://www.zacks.com/stock/news/1946606/new-strong-sell-stocks-for-july-1st,MCO MU FINW,https://www.zacks.com/amp/stock/news/1946606/new-strong-sell-stocks-for-july-1st,https://staticx-tuner.zacks.com/images/articles/main/83/1947.jpg,"FINW, MCO, and MU have been added to the Zacks Rank #5 (Strong Sell) List on July 1, 2022.",neutral,neutral,neutral,neutral
Alpnc7dlJqkPHiA5Ufbqhx9ecP-HCp_u3Jv_W9AsuUw,NIO Inc. Provides June and Second Quarter 2022 Delivery Update,NIO Inc.,2022-07-01T10:05:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472763/0/en/NIO-Inc-Provides-June-and-Second-Quarter-2022-Delivery-Update.html,NIO NIO,https://www.globenewswire.com/news-release/2022/07/01/2472763/0/en/NIO-Inc-Provides-June-and-Second-Quarter-2022-Delivery-Update.html,https://ml.globenewswire.com/Resource/Download/1356e758-afaa-4f0b-a950-950acef9bbf2?size=2,Company Achieved Record-High Monthly Deliveries,neutral,neutral,positive,neutral
30xQ0mAYnbKFVXDk27-PzJ6C_eMwFnYWvTRZQT8upWI,"Puhui Wealth Investment Management Co., Ltd. Announces Financial Results for the Six Months Ended December 31, 2021","Puhui Wealth Investment Management Co., Ltd.",2022-07-01T10:05:00Z,https://www.globenewswire.com/news-release/2022/07/01/2472762/0/en/Puhui-Wealth-Investment-Management-Co-Ltd-Announces-Financial-Results-for-the-Six-Months-Ended-December-31-2021.html,PHCF,https://www.globenewswire.com/news-release/2022/07/01/2472762/0/en/Puhui-Wealth-Investment-Management-Co-Ltd-Announces-Financial-Results-for-the-Six-Months-Ended-December-31-2021.html,https://ml.globenewswire.com/Resource/Download/69c3faa8-bd9e-4cf1-923c-0fd05ffde806?size=1,"BEIJING, China, July  01, 2022  (GLOBE NEWSWIRE) -- Puhui Wealth Investment Management Co., Ltd. (Nasdaq: PHCF) (“Puhui” or the “Company”), a China-based third-party wealth management service provider with a focus on wealth management services for high net worth (“HNW”) individuals and corporate clients, today announced its financial results for the six months ended December 31, 2021. The Company also filed these results on Form 6-K with the Securities and Exchange Commission, which can be viewed at www.sec.gov. All amounts in this press release are in USD unless otherwise noted.",neutral,neutral,neutral,neutral
q-G88HZ2-yVqh_MVXjwu57227Y1Df6ZaV6sX5LVsGT8,Burned by Tech Stocks? Try These 3 ETFs Instead,newsfeedback@fool.com (Katie Brockman),2022-07-01T10:00:00Z,https://www.fool.com/investing/2022/07/01/burned-by-tech-stocks-try-these-3-etfs-instead/,NFLX AMZN,,https://g.foolcdn.com/editorial/images/687373/person-smiling-looking-at-a-computer.jpg,These funds can reduce the impact of volatility on your investments.,neutral,neutral,neutral,neutral
WOV1nfeN5WzRTEkA_-_RBVNknGbxA3Ff7ynPSxS3krE,Best Growth Stocks to Buy for July 1st,Zacks Equity Research,2022-07-01T09:57:00Z,https://www.zacks.com/commentary/1946601/best-growth-stocks-to-buy-for-july-1st,CAR SYY MPC,https://www.zacks.com/amp/commentary/1946601/best-growth-stocks-to-buy-for-july-1st,https://staticx-tuner.zacks.com/images/articles/main/a4/1987.jpg,"SYY, MPC and CAR made it to the Zacks Rank #1 (Strong Buy) growth stocks list on July 1, 2022.",neutral,neutral,positive,neutral
7dxSAX4QCyqh7S4SUzwc7md7aWYN-o32D60tkNczDww,5 Top Stocks for July,"newsfeedback@fool.com (Anders Bylund, Dan Caplinger, Chris Neiger, Jason Hall, and Matthew DiLallo)",2022-07-01T09:57:00Z,https://www.fool.com/investing/2022/07/01/5-top-stocks-for-july/,MTN NFLX AMZN SPG PLD,,https://g.foolcdn.com/editorial/images/687611/happy-couple-in-the-summer.jpg,It's time to take one last look at the stock market before taking the summer off.,neutral,neutral,neutral,neutral
Mz5nXuGrH3affqKYDDfLBZMIdKFDifNJ41r0s23Pnbo,3 Great Stocks to Buy If a Recession Is On the Way,newsfeedback@fool.com (Keith Speights),2022-07-01T09:56:00Z,https://www.fool.com/investing/2022/07/01/3-great-stocks-to-buy-if-a-recession-is-on-the-way/,VRTX DG BEP BEPC,,https://g.foolcdn.com/editorial/images/686922/solar-panels-and-workers.jpg,Their businesses shouldn't skip a beat if the economy tanks.,neutral,neutral,neutral,neutral
bFdDaTGmYYtxon5NefsKKvA_dsiMuFfhns-XYyhKMfE,The 3 Best Dividend Aristocrat Stocks in the First Half of 2022: Are They Buys Now?,newsfeedback@fool.com (Keith Speights),2022-07-01T09:52:00Z,https://www.fool.com/investing/2022/07/01/the-3-best-dividend-aristocrat-stocks-in-the-first/,XOM CVX ABBV,,https://g.foolcdn.com/editorial/images/686921/oil-rig-workers-talking.jpg,Great dividends and great stock performances. What more could you ask for?,neutral,neutral,neutral,positive
